sentence	label
 Sierra Salvada (Basque: Gorobel) is a mountain range situated to the northwest of Burgos (Spain) and it is also part of Alava and Orduña (an enclave on Biscay).The southern slope of this mountain range whose rivers flow to the mediterranean sea is included in the province of Burgos. However the north slope is part of the Autonomous Community of the Basque Country.	7
 Paithalmala (Malayalam: പൈതൽമല) or Paithalmala is a hill station in the Kannur district of Kerala in India. Located near Pottenplave village at a height of 1371.6 m above sea level this is the highest geographic peak in Kannur. It is located 65 km from Kannur. Nestled in the Kerala Karnataka border near to Kodagu forests it lies in the Western Ghats. It has become a favourite spot for the nature enthusiasts photographers trekkers and leisurely visitors.	7
 The Medgidia River is a tributary of the main branch of the Danube-Black Sea Canal in Romania.	7
 The South Santiam River is a tributary of the Santiam River about 66 miles (106 km) long in western Oregon in the United States. It drains an area of the Cascade Range into the Willamette Valley east of Corvallis.It rises in the Cascades in southeastern Linn County in the Willamette National Forest at 44.374291°N 122.218128°W﻿ / 44.374291; -122.218128﻿ (South Santiam River source). It flows briefly north then generally west through the Western Cascades and Cascadia.	7
 Wakulla Springs is located 14 miles (23 km) south of Tallahassee Florida and 5 miles (8.0 km) east of Crawfordville in Wakulla County Florida at the crossroads of State Road 61 and State Road 267. It is protected in the Edward Ball Wakulla Springs State Park.	7
 Jacaré River (Purus River) is a river of Amazonas state in north-western Brazil.	7
 Lake Matano (Indonesian: Danau Matano) also known as Matana is a natural lake in South Sulawesi Indonesia. With a depth of 590 m (1940 ft) it is the deepest lake in Indonesia (ranked by maximum depth) and the 10th deepest lake in the world. The surface elevation from mean sea level is only 382 m (1253 ft) which means that the deepest portion of the lake is below sea level (cryptodepression). It is one of the two major lakes (the other being Lake Towuti) in the Malili Lake system.	7
 The Fatra-Tatra Area (in geomorphology) or the Tatra-Fatra Belt of core mountains (in the geology) is a part of the Inner Western Carpathians a subprovince of the Western Carpathians. Most of the area lies in Slovakia with small parts reaching into Austria and Poland. The highest summit of the whole Carpathians the Gerlachovský štít at 2655 m (8711 ft) lies in the High Tatras range which belongs to this area.The Fatra-Tatra Area is from the northern side bounded by Pieniny Klippen Belt.	7
 The Ghimbav River is a tributary of the Dâmboviţa River in Romania. It is formed at the junction of two headwaters: Cumpărata Mare and Cumpărata Mică	7
 Sunnyside Reservoir is a reservoir forming part of the Hampton waterworks complex within the London borough of Richmond-upon-Thames.The reservoir was originally built by the Southwark and Vauxhall Waterworks Company for pre-treatment water storage but is now used as a settlement lagoon for washwater from the adjacent treatment works before the water is discharged back to the River Thames.	7
 Mount Moon is a lightly timbered dome-shaped mountain in South East Queensland Australia. The mountain rises 786 m above sea level and is part of the Moogerah Peaks National Park. It lies approximately 100 km south west of Brisbane just outside the town of Boonah. Other prominent peaks in this Scenic Rim group of mountains includes Mount Edwards Mount French and Mount Greville.The name given to the peak by local Aboriginals was Wummun.	7
 Daisen (大山 Daisen) is a volcanic mountain located in Tottori Prefecture Japan. It has an elevation of 1729 metres. This mountain is the highest in the Chūgoku region and the most important volcano on the Daisen volcanic belt. The Daisen volcanic belt is a part of Southwest Honshu volcanic arc where the Philippine Sea Plate is subducting under the Amurian Plate.	7
 Khvosh (Persian: خوش‎ also Romanized as Khowsh and Khush; also known as Khosh) is a village in Sojas Rud Rural District Sojas Rud District Khodabandeh County Zanjan Province Iran. At the 2006 census its population was 799 in 171 families.	8
 Kalateh-ye Gazbalaki (Persian: كلاته گزبلكي‎ also Romanized as Kalāteh-ye Gazbalaḵī) is a village in Doruneh Rural District Anabad District Bardaskan County Razavi Khorasan Province Iran. At the 2006 census its population was 43 in 8 families.	8
 Głęboczek [ɡwɛmˈbɔt͡ʂɛk] is a village and sołectwo in Gmina Murowana Goślina Poznań County Greater Poland Voivodeship in western Poland. It is situated beside a small lake on the Trojanka stream within the Puszcza Zielonka forest and landscape park.	8
 Bhar Singh Pura is a village (pind) in Punjab India. It is located within the district of Jalandhar close to Phillaur (some 10KM away). Some nearby villages include Apra Bansian Nagar Thalla Raipur and Dayalpur. It is one of the medium-sized villages in Punjab. Almost one third of the population of this village lives abroad like UK US Canada New Zealand Spain Germany and Gulf countries. Most of the people living in the village are dependent upon their siblings settled abroad.	8
 Anielów [aˈɲeluf] is a village in the administrative district of Gmina Sobolew within Garwolin County Masovian Voivodeship in east-central Poland. It lies approximately 9 kilometres (6 mi) north-east of Sobolew 17 km (11 mi) south-east of Garwolin and 73 km (45 mi) south-east of Warsaw.	8
 Jarczechowo [jart͡ʂɛˈxɔvɔ] (German: Jarshof) is a village in the administrative district of Gmina Kikół within Lipno County Kuyavian-Pomeranian Voivodeship in north-central Poland. It lies approximately 3 kilometres (2 mi) south-west of Kikół 8 km (5 mi) north-west of Lipno and 36 km (22 mi) south-east of Toruń.	8
 Jangalabad (Persian: جنگل اباد‎ also Romanized as Jangalābād) is a village in Rigan Rural District in the Central District of Rigan County Kerman Province Iran. At the 2006 census its population was 32 in 7 families.	8
 Żabice [ʐaˈbit͡sɛ] is a village in the administrative district of Gmina Grębocice within Polkowice County Lower Silesian Voivodeship in south-western Poland. Prior to 1945 it was in Germany.	8
 Alanköy is a village in the District of Nallıhan Ankara Province Turkey.	8
 Mirowo Duże [miˈrɔvɔ ˈduʐɛ] is a village in the administrative district of Gmina Skarszewy within Starogard County Pomeranian Voivodeship in northern Poland. It lies approximately 8 kilometres (5 mi) north-east of Skarszewy 17 km (11 mi) north of Starogard Gdański and 29 km (18 mi) south of the regional capital Gdańsk.For details of the history of the region see History of Pomerania.The village has a population of 220.	8
 Panbeh Kar (Persian: پنبه كار‎ also Romanized as Panbeh Kār) is a village in Mahru Rural District Zaz va Mahru District Aligudarz County Lorestan Province Iran. At the 2006 census its population was 23 in 4 families.	8
 Dowlatabad (Persian: دولت آباد‎ also Romanized as Dowlatābād) is a village in Kuh Panj Rural District in the Central District of Bardsir County Kerman Province Iran. At the 2006 census its existence was noted but its population was not reported.	8
 Pudakalakatti is a village in Dharwad district in the southwestern state of Karnataka India.	8
 Kureh Darreh (Persian: كوره دره‎ also Romanized as Kūreh Darreh; also known as Khūreh Darreh and Kūrdarreh) is a village in Kumasi Rural District in the Central District of Marivan County Kurdistan Province Iran. At the 2006 census its population was 306 in 68 families.	8
 Torda (Serbian Cyrillic: Торда Hungarian: Torontáltorda or Torda) is a village in Serbia. It is situated in the Žitište municipality in the Central Banat District Vojvodina province. The village has a Hungarian ethnic majority(86.56%) and its population numbering 1771 people (2002 census).	8
 Tangeh-ye Raz (Persian: تنگه راز‎ also Romanized as Tangeh-ye Rāz and Tangeh Rāz; also known as Tangeh-ye Zār) is a village in Raz Rural District Raz and Jargalan District Bojnord County North Khorasan Province Iran. At the 2006 census its population was 355 in 90 families.	8
 Scoliacma xuthopis is a moth in the Arctiidae family. It was described by Hampson in 1914. It is found in Australia where it has been recorded from Western Australia.	9
 Carinodrillia braziliensis is a species of sea snail a marine gastropod mollusk in the family Turridae the turrids.	9
 Bombus dahlbomii is a species of bumblebee. It is endemic to South America where it is the only native bumblebee of the temperate forests. The queen of this species is the largest bumblebee in the world.This bee was once widespread in Patagonia and the only bumblebee species in the region. The decline of its populations started around the year 2006 coinciding with the first reports of Bombus terrestris in the area.	9
 Achatina craveni is a species of air-breathing land snail a terrestrial pulmonate gastropod mollusk in the family Achatinidae the giant African snails.	9
 Neocrambus is a genus of moths of the Crambidae family. It contains only one species Neocrambus wolfschlaegeri it is found in the Republic of Macedonia Greece and Kurdistan.	9
 The Mariana Fruit Dove (Ptilinopus roseicapilla) also known locally as Mwee’mwe in the Carolinian language Totot on Guam or Paluman Totut in Northern Mariana Islands is a small up to 24 cm long green fruit dove native and endemic to Guam and the Northern Marianas Islands in the Pacific. It has a red forehead greyish head back and breast and yellow belly patch and undertail coverts.The female lays a single white egg. The chick and egg are tended to by both parents.	9
 Lymnaeidae is a taxonomic family of small to large air-breathing freshwater snails aquatic pulmonate gastropod mollusks that belong to the clade Hygrophila.Lymnaeidae is the only family within the superfamily Lymnaeoidea (according to the taxonomy of the Gastropoda by Bouchet & Rocroi 2005).	9
 Metadiaptomus is a genus of crustacean in the family Diaptomidae containing the following species:Metadiaptomus aethiopicus (Daday 1910)Metadiaptomus alluaudi (Guerne & Richard 1890)Metadiaptomus asiaticus (Ulyanin 1875)Metadiaptomus capensis (G. O.	9
 Casamba is a genus of moths of the Noctuidae family.	9
 Yakuhananomia bidentata is a species of beetle in the family Mordellidae which is in the genus Yakuhananomia. It was described in 1824 by Thomas Say.	9
 Chloropaschia hollandalis is a species of snout moth in the genus Chloropaschia. It is found in South America.	9
 Diaphanoidea is a taxonomic superfamily of small sea snails marine opisthobranch gastropod mollusks or micromollusks in the Cephalaspidea the headshield slugs and bubble snails.Species in this superfamily have small flimsy almost globular shells known as paper bubble gastropod shells.	9
 The Malagasy Crowned Eagle (Stephanoaetus mahery) also known as the Madagascar Crowned Hawk-eagle was a large bird of prey comparable in size to the African Crowned Eagle that inhabited Madagascar until 1500 AD. It probably fed on lemurs.	9
 Colophon is a small genus of beetle in the stag beetle family Lucanidae.These beetles are flightless and are endemic to South Africa each restricted to its own mountain range or peak within a range (mostly between 1000–2000 m elevation). Dead specimens are highly prized by beetle collectors.As a result of commercial pressure Colophon beetles have been placed on CITES Schedule II (Convention on International Trade in Endangered Species).	9
 The cocoa pod borer (Conopomorpha cramerella) is a moth of the Gracillariidae family.	9
 The Uncertain Owlet or Bia Owl or Actorion Owlet (Bia actorion) is a species of butterfly of the Nymphalidae family. It is found in the upper Amazon areas of Brazil Ecuador Peru and Bolivia.The larvae feed on Astrocaryum murumuru and Geonoma species.	9
 Thelypteris yaucoensis is a rare species of fern known by the common name Puerto Rico maiden fern. It is endemic to Puerto Rico where it is known from only three localities. It is a federally listed endangered species of the United States.This fern was placed on the endangered species list in 1993. At that time it was known to exist at three locations: two in Yauco and one in Ciales in Puerto Rico.	10
 Ilex sulcata is a species of plant in the Aquifoliaceae family. It is endemic to Venezuela.	10
 Drosera porrecta is a tuberous perennial species in the genus Drosera that is endemic to Western Australia. It grows up to 45 cm tall. It is native to a region from Eneabba and Marchagee south to an area around Pinjarra including the Darling Range and Mount Cooke. It grows in well-drained sandy soils and flowers from July to September.It was first formally described by Johann Georg Christian Lehmann in 1844 though its position as a subspecies of D. stolonifera has been published.	10
 Miconia namandensis is a species of plant in the Melastomataceae family. It is endemic to Ecuador. Its natural habitats are subtropical or tropical moist montane forests and subtropical or tropical high-altitude grassland.	10
 Palaquium xanthochymum is a tree in the Sapotaceae family. It grows up to 40 metres (130 ft) tall. Inflorescences bear up to five flowers. The fruits are oblong up to 3.5 cm (1 in) long. The specific epithet xanthochymum is from the Greek meaning yellow latex. The timber has been used for boat-building. Habitat is mixed swamp and dipterocarp forests from sea-level to 400 metres (1300 ft) altitude. P. xanthochymum is found in found in Sumatra Peninsular Malaysia Java and Borneo.	10
 Magnolia sinensis is a species of plant in the Magnoliaceae family. It is endemic to China. It is threatened by habitat loss.	10
 Cypripedium molle is a species of orchid native to Puebla and Oaxaca Mexico.Cypripedium molle can have as many as 12 stems each bearing up to 5 pale yellow flowers.	10
 'Houston' is a hybrid cultivar of the genus Tillandsia in the Bromeliad family.	10
 Guioa molliuscula is a species of plant in the Sapindaceae family. It is endemic to Papua New Guinea.	10
 Eria spicata is a species of orchid.	10
 Adenanthos sect. Adenanthos is a taxonomic section of the flowering plant genus Adenanthos (Proteaceae). It comprises 29 species. The centre of diversity is southwest Western Australia with two species extending into South Australia and western Victoria.	10
 Sarcophrynium villosum is a species of plant in the Marantaceae family. It is found in Cameroon and Gabon. Its natural habitat is subtropical or tropical moist lowland forests. It is threatened by habitat loss.	10
 Baptisia (false indigo wild indigo) is a genus of about 35 species in the legume family Fabaceae. They are flowering herbaceous perennial plants with pea-like flowers followed by pods which are sometimes inflated. They are native to woodland and grassland in eastern and southern North America. The species most commonly found in cultivation is B. australis.Baptisia species are used as food plants by the larvae of some Lepidoptera species including the jaguar flower moth Schinia jaguarina.	10
 Crithopsis is a genus of grass in the Poaceae family.	10
 Guatteria insignis is a species of plant in the Annonaceae family. It is endemic to Suriname.	10
 Degenia is a monotypic plant genus in the mustard family containing the single species Degenia velebitica (Croatian: velebitska degenija). The yellow-flowered plant is endemic to Velebit and Kapela mountain ranges and has become a symbol of the region.Discovered by Dr. Àrpàd Degen on 17 July 1917 the Degenia velebitica is depicted on the reverse of the Croatian 50 lipa coin minted since 1993.	10
 The Spirit of Autumn Past is the second album by rock band Mostly Autumn. It is the only Mostly Autumn album to feature drummer Rob McNeil. It is the last album to feature violinist Bob Faulds and bassist Stuart Carver but the first to feature Angela Gordon as a full member of the band. Also this is the first Mostly Autumn album to feature multi-instrumentalist Troy Donockley. He has guested on many of their albums since.	11
 The First Flower is Play Dead's debut album recorded at the Jungle Records studio in March 1983. Originally titled The First Flower: A Six Track Album this album came totally unexpected as the group had disappeared since their last record company Fresh Records had gone under. The album was reissued in 1993 as simply The First Flower and included ten extra tracks. Four of the ten extra tracks featured original guitarist Re-Vox.	11
 Candy Rock is a 2003 album by the Japanese rock group Shonen Knife. It is one of their few albums not to be released in the United States. All of the songs are sung in Japanese.	11
 Dream a Little Dream is a collaborative studio album by Pink Martini and the von Trapps released by Heinz Records on March 4 2014. Members of the von Trapps a Portland-based group of descendents of the von Trapp family include Sofia Melanie Amanda and August von Trapp. The album features guests Charmian Carr Jack Hanna The Chieftains and Wayne Newton. Three of the songs were written by August von Trapp.	11
 Little Girl Blue is the debut album by Jazz singer/pianist/songwriter Nina Simone (1933–2003) for Bethlehem Records. It was also released as Jazz as Played in an Exclusive Side Street Club. Nina was in her mid-20s at the time of this album and still aspiring to be a classical concert pianist. She immediately sold the rights for the songs on this album to Bethlehem for $3000. In the end this cost her royalty profits of more than a million dollars.	11
 Trilla is the second studio album by Miami rapper Rick Ross. It was released on March 11 2008 through Def Jam Recordings Slip-n-Slide Records and Poe Boy Entertainment. The album debuted at number one on the US Billboard 200 with 198000 copies in its first-week of sales. The album has been certified gold by the Recording Industry Association of America and has sold over 700000 copies in the United States.	11
 Live is the fourth album by Vanessa Paradis and her first live album. It was also her last album until Bliss. The album was recorded on her Natural High Tour and is unique for featuring a large number of English songs when compared to her other live albums and tours.	11
 A Night Before Christmas is the thirtieth album (and first Christmas album) by Spyro Gyra recorded and released in 2008.	11
 Five-A-Side is the debut album by the pop rock band Ace released by Anchor Records.The album landed on the Billboard 200 chart reaching #11 in 1974.The single How Long hit #3 on the Billboard Hot 100. The song also reached #24 on the Adult Contemporary chart #3 on the Canadian Singles Chart and #20 on the UK Singles Chart.	11
 Shriek is the fourth studio album by indie band Wye Oak. It was released on April 29 2014 by Merge Records in the United States and City Slang in Europe.	11
 Kiske is an album released by the German musician Michael Kiske (ex-Helloween) in 2006.Of the four solo efforts produced by Kiske this is the one most removed from his metal roots/past having little to no electric guitar.Of all his solo albums Kiske refers to this as his favorite. He says this because he believes this to be the album that he had the most creative and expressive freedom in the recording process. According to Kiske It's a healthy-careless and musically free album.	11
 Dissection is the second full-length album by Crimson Thorn. The album was released in 1997 on Morphine Records and later released on Little Rose Productions.	11
 Infamous is the second studio album by Canadian electronicore band Abandon All Ships. It was released on July 3 2012 through Rise Records. On January 18 2012 the band announced that they were in the process or recording their second studio album which they initially intended for a late-spring or early-summer release. The album's lead single Infamous features guest rap vocals by Canadian rapper A-Game.	11
 Live in Chicago is a live DVD by Jeff Buckley recorded on May 13 1995 at Cabaret Metro during the Mystery White Boy tour. Soul Coughing co-headlined the show and only audio of their set was recorded. Originally broadcast on Chicago music video program JBTV it was released on DVD and VHS on May 9 2000. In 2007 it was re-released with a different cover to accompany the release of So Real: Songs from Jeff Buckley.	11
 Hail H.I.M. is a studio album by Burning Spear.	11
 Lava Ground is the debut album from Jamaican reggae artist I Wayne. The album features guest appearances from Fire Chess Harmony and Fire Star. As well as production from P. Henry M.Miller O. Hibbert etc. The album includes the hits Living In Love and Can't Satisfy Her.	11
 Pratima is a 1945 Hindi movie directed by Paidi Jairaj. The film stars Dilip Kumar and Mukri.	12
 Illam is a 1987 Tamil-language Indian feature film directed by I. V. Sasi starring Sivakumar and Amala in lead roles. The film was a remake of Malayalam film Sanmanassullavarkku Samadhanam.	12
 Safeguarding Military Information was a short propaganda film produced by the Academy of Motion Picture Arts and Sciences in 1942.	12
 Jigyaasa released on 10 March 2006 was directed by Faisal Saif. It was called the year's most controversial feature film and was based on the life of Indian sex goddess Mallika Sherawat. This film marked a big change in Hrishitaa Bhatt's career as it was her first titular role. Though Indian critics did not appreciate the film it commanded a decent share at the box office.	12
 Maanthrikam is a 1995 Malayalam movie directed by Thampi Kannanthanam. The movie features Mohanlal Jagadish and Priya Raman in the lead roles. This movie marked the debut for the actor Vinayakan. Maanthrikam was the heavy budget movie of the year. And Maanthrikam was declared as Blockbuster of 1995.	12
 Heaven Only Knows is a 1947 Western directed by Albert S. Rogell starring Robert Cummings Brian Donlevy and Marjorie Reynolds.	12
 The Camp on Blood Island is a 1958 British World War II film directed by Val Guest for Hammer Film Productions and starring Carl Möhner André Morell Edward Underdown and Walter Fitzgerald. The film is set in a Japanese prisoner of war camp in British Malaya and deals with the brutal sadistic treatment of Allied prisoners by their captors.	12
 Half Marriage is an American melodramatic film directed by William J. Cohen from a script by Jane Murfin based on the short story of the same name by George Kibbe Turner. The film starred Olive Borden and Morgan Farley while the later-famed gossip columnist Hedda Hopper played Borden's mother.	12
 The House of Bernarda Alba is a 1982 Mexican film directed by Gustavo Alatriste.	12
 Kuku 3D is the first Slovak stereoscopic ( 3D ) movie. Released in December 2013.	12
 Agueda Martinez: Our People Our Country is a 1977 American short documentary film produced by Moctesuma Esparza. It was nominated for an Academy Award for Best Documentary Short.	12
 →Soorya Kireedam is a horror Malayalam language film. It was released in 2007.	12
 L'Opium et le Bâton is a 1971 Algerian drama film directed by Ahmed Rachedi. It was entered into the 7th Moscow International Film Festival.	12
 A Little Madonna is a 1914 silent drama film directed by Ulysses Davis.	12
 Brick Mansions is a 2014 French-Canadian action thriller film directed by Camille Delamarre and written by Luc Besson Robert Mark Kamen and Bibi Naceri. It is a remake of the 2004 French film District 13. This is one of Paul Walker's final film roles before his death on November 30 2013. The film was released on April 25 2014.	12
 Prem Granth (Devanagari: प्रेम ग्रंथ translation: Scripture of Love) is a Hindi movie which was released in India on 22 May 1996. Directed by Rajiv Kapoor the movie stars Rishi Kapoor and Madhuri Dixit and deals with the subject of rape. The movie was a commercial failure.	12
 The Infinity Clue is the 70th title of the Hardy Boys series written by Franklin W. Dixon.	13
 The Battle of the Labyrinth is a 2008 fantasy-adventure novel based on Greek mythology; it is the fourth novel in the Percy Jackson & the Olympians series by Rick Riordan. Fictional demigod Percy Jackson who is fifteen years old by the end of the book tries to stop Luke Castellan and his army from invading Camp Half-Blood through Daedalus's labyrinth by trying to find Daedalus and convince him not to give Luke Ariadne's string which would help Luke through the Labyrinth.	13
 The Day of Doom was a religious poem by clergyman Michael Wigglesworth that became a best-selling classic in Puritan New England for a century after it was published in 1662. The poem describes the Day of Judgment in which a vengeful God sentences sinners (including by Puritan theology unbaptized infants) to punishment in hell. It was so popular that the early editions were thumbed to shreds. No first editions are known to exist.	13
 A Fairly Honourable Defeat is a novel by the British writer and philosopher Iris Murdoch.	13
 The Ambition of Oda Nobuna (織田信奈の野望 Oda Nobuna no Yabō) is a Japanese light novel series written by Mikage Kasuga and illustrated by Miyama-Zero. It was adapted into an anime television series that aired from July 9 2012 to September 24 2012.	13
 Storm Front is a 2000 novel by science fiction and fantasy author Jim Butcher. It is the first novel in The Dresden Files his first published series that follows the character of Harry Dresden professional wizard.	13
 Gears of War: The Slab is a 2012 science fiction novel by Karen Traviss set in the Gears of War universe. The novel is the last in a series of five following Gears of War: Coalition's End. The events of The Slab take place before Gears of War and focus on Marcus Fenix's time in Jacinto Maximum Security Prison.	13
 For the rock group see Fever Tree. For the ornamental tree see Acacia xanthophloea.The Fever Tree is a collection of short stories by British author Ruth Rendell. It was first published in 1982.	13
 The Mail Tribune is a seven-day daily newspaper based in Medford Oregon United States that serves Jackson County Oregon and adjacent areas of northern California.Its coverage area centers on Medford and Ashland and includes many small communities in fast-growing Jackson County.	13
 Orson Scott Card's InterGalactic Medicine Show (2008) is an anthology edited by Edmund R. Schubert and Orson Scott Card. Originally published in paperback by Tor Books in August 2008 It contains eighteen stories from Card's online magazine InterGalactic Medicine Show including four from Card set in his Ender's Game universe.An audiobook version of the anthology released by Blackstone Audio in November 2008 which contains an additional special audio-only bonus story Ender's Homecoming.	13
 Blood Games is a 1992 horror novel by American author Richard Laymon.	13
 The Bamboo Annals (Chinese: 竹書紀年; pinyin: Zhúshū Jìnián) also called the Jizhong Annals (Chinese: 汲冢紀年) is a chronicle of ancient China.It begins at the earliest legendary times (the Yellow Emperor) and extends to 299 BC with the later centuries focussing on the history of the State of Wei in the Warring States period. It thus covers a similar period to Sima Qian's Records of the Grand Historian (91 BC).	13
 The Touch of Silk is a 1928 Australian play by Betty Roland about a French girl who marries a former Australian soldier after World War One.It was produced around Australia and was adapted several times for radio. At one stage Katharine Cornell was reportedly interested in taking the play to Broadway.The play was inspired by Roland's childhood.	13
 The Cleveland Jewish News (the CJN) is a weekly Jewish newspaper headquartered in Beachwood Ohio a suburb of Cleveland. The newspaper contains local national and international news of Jewish interest.It was formed in 1964.	13
 The Fur (softcover ISBN 1-920731-01-6) is a science fiction novel by author Nathan Hobby published in 2004 after winning the 2002 T. A. G. Hungerford Award for unpublished new writers.	13
 The Saint and the Fiction Makers (some editions use the hyphenated form Fiction-Makers) is the title of a 1968 mystery novel featuring the character of Simon Templar alias The Saint.	13
